region,province,deo,cong_district,road_class,road_name,road_length
Region XIII,Dinagat Islands,Dinagat Islands District Engineering Office,DINAGAT ISLANDS (LONE DISTRICT),Secondary,Dinagat-Loreto Rd,81604.0
Region XIII,Dinagat Islands,Dinagat Islands District Engineering Office,DINAGAT ISLANDS (LONE DISTRICT),Secondary,Jct Magsaysay-Cagdianao Rd,9807.0
Region XIII,Dinagat Islands,Dinagat Islands District Engineering Office,DINAGAT ISLANDS (LONE DISTRICT),Tertiary,Dinagat-Loreto Rd,690.0
Region XIII,Dinagat Islands,Dinagat Islands District Engineering Office,DINAGAT ISLANDS (LONE DISTRICT),Tertiary,Dinagat-Loreto Rd,2203.0
Region XIII,Dinagat Islands,Dinagat Islands District Engineering Office,DINAGAT ISLANDS (LONE DISTRICT),Tertiary,Dinagat-Loreto Rd,27.0
Region XIII,Dinagat Islands,Dinagat Islands District Engineering Office,DINAGAT ISLANDS (LONE DISTRICT),Tertiary,Jct Bolodbolod-Albor Rd,3422.0
Region XIII,Dinagat Islands,Dinagat Islands District Engineering Office,DINAGAT ISLANDS (LONE DISTRICT),Tertiary,Jct Bolodbolod-Albor Rd,72.0
Region XIII,Dinagat Islands,Dinagat Islands District Engineering Office,DINAGAT ISLANDS (LONE DISTRICT),Tertiary,Jct Mabini-Tubajon Rd,57.0
Region XIII,Dinagat Islands,Dinagat Islands District Engineering Office,DINAGAT ISLANDS (LONE DISTRICT),Tertiary,Jct Mabini-Tubajon Rd,3910.0
Region XIII,Dinagat Islands,Dinagat Islands District Engineering Office,DINAGAT ISLANDS (LONE DISTRICT),Tertiary,Jct Magsaysay-Cagdianao Rd,418.0
Region XIII,Surigao del Norte,Surigao del Norte 1st District Engineering Office,SURIGAO DEL NORTE (FIRST DISTRICT),Secondary,Dapa-Gen Luna Rd,14897.0
Region XIII,Surigao del Norte,Surigao del Norte 1st District Engineering Office,SURIGAO DEL NORTE (FIRST DISTRICT),Secondary,Dapa-Jct Cancohoy Rd,18734.0
Region XIII,Surigao del Norte,Surigao del Norte 1st District Engineering Office,SURIGAO DEL NORTE (FIRST DISTRICT),Secondary,Sayak Airport,90.0
Region XIII,Surigao del Norte,Surigao del Norte 1st District Engineering Office,SURIGAO DEL NORTE (FIRST DISTRICT),Tertiary,Dapa-Union-Gen. Luna Rd,5925.0
Region XIII,Surigao del Norte,Surigao del Norte 1st District Engineering Office,SURIGAO DEL NORTE (FIRST DISTRICT),Tertiary,Dapa-Union-Gen. Luna Rd,7000.0
Region XIII,Surigao del Norte,Surigao del Norte 1st District Engineering Office,SURIGAO DEL NORTE (FIRST DISTRICT),Tertiary,Dapa-Union-Gen. Luna Rd,5815.0
Region XIII,Surigao del Norte,Surigao del Norte 1st District Engineering Office,SURIGAO DEL NORTE (FIRST DISTRICT),Tertiary,Dapa-Union-Gen. Luna Rd,12075.0
Region XIII,Surigao del Norte,Surigao del Norte 1st District Engineering Office,SURIGAO DEL NORTE (FIRST DISTRICT),Tertiary,Jct Cancohoy-Del Carmen Rd,515.0
Region XIII,Surigao del Norte,Surigao del Norte 1st District Engineering Office,SURIGAO DEL NORTE (FIRST DISTRICT),Tertiary,Jct Cancohoy-Pilar Rd,21580.0
Region XIII,Surigao del Norte,Surigao del Norte 1st District Engineering Office,SURIGAO DEL NORTE (FIRST DISTRICT),Tertiary,Jct Del Carmen-Sta Monica-Sn Isidro Rd,49649.0
Region XIII,Surigao del Norte,Surigao del Norte 1st District Engineering Office,SURIGAO DEL NORTE (FIRST DISTRICT),Tertiary,Jct Osmeña-Pilar Rd,21747.0
Region XIII,Surigao del Norte,Surigao del Norte 1st District Engineering Office,SURIGAO DEL NORTE (FIRST DISTRICT),Tertiary,Jct Osmeña-Pilar Rd,21.0
